,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
13,-0.38793133432926646,-0.8053774973864718,0.34350285828525745,0.25847145828997425,0.24643206153016767,0.9068392283807416,1.1062826363786817,1.015475867058857,1.4839101131977472,0.1533029050393434,-0.6821796944601964,5
14,-0.18252556351368088,-0.5626742177374333,-0.21164388344809032,-1.325329456950209,1.9254042810281922,-0.5678552192804288,-0.19770534034757353,0.01779777500896374,-1.1660879052858155,2.391842596498135,-0.8872630067183935,5
15,0.22828597811748907,-0.19861929826387528,-0.766790625181438,0.25847145828997425,0.38634641315500945,-0.6812932537159035,0.9528722861755928,0.14250753651519174,-1.1660879052858155,-0.8798692602493295,-0.989804662847492,5
16,-0.867211466232298,-0.7447016774742121,-0.6002466026614336,0.484728731895715,0.4563035889674269,0.6799631595097922,-0.08264757769525691,0.14250753651519174,0.8024820513019753,-0.018892455842102234,-0.6821796944601964,6
17,-1.2780230078634685,-0.8053774973864718,-0.4892172543147641,-1.7778440041616905,0.1065177099053395,-0.4544171848449542,-0.7346415660583845,-0.6681059132753595,0.12105398940619991,-0.6215762189271611,-1.0923463189765905,5
18,-0.38793133432926646,-0.6840258575619527,-0.045099860928085996,-0.872814909738728,0.1065177099053395,-1.2484834258932767,-1.194872616667651,-0.2316217480035615,-0.33323138519098255,-0.3632831776049935,-0.8872630067183935,5
19,-0.18252556351368088,-0.5626742177374333,-0.21164388344809032,-1.325329456950209,1.9254042810281922,-0.5678552192804288,-0.19770534034757353,0.01779777500896374,-1.1660879052858155,2.391842596498135,-0.8872630067183935,5
20,-0.730274285688575,1.1362487398058372,-1.3774520410881206,-0.6465576361329878,0.1065177099053395,-0.11410308153853024,-0.274410515449118,0.3919270595276478,1.1053389677000969,-0.7076738993678838,-0.989804662847492,5
21,-0.25099415378554296,0.7418559103761497,-1.3774520410881206,-0.420300362527247,0.24643206153016767,-0.7947312881513782,-1.00310967891379,-0.1069119864973335,0.42391090580432156,-0.3632831776049935,-0.5796380383310961,6
22,-1.0041486467760214,0.9238833701129289,-0.988849321874777,0.484728731895715,0.7361322922170959,0.2262110217678937,1.528161099437176,-0.4810412710160175,0.196768218505732,-0.7937715798086067,-0.2720130699438004,5
23,-0.867211466232298,0.9845591900251885,-1.3774520410881206,0.7109860055014557,1.8554471052157746,0.793401193945267,-0.19770534034757353,0.01779777500896374,1.0296247386005648,-0.5354785384864391,0.24069521070169417,6
24,0.09134879757376617,0.8025317302884094,-0.7112759510081033,0.25847145828997425,0.31638923734259194,-0.0006650471030556019,2.7170913135111143,0.01779777500896374,-1.1660879052858155,0.23940058548006624,-0.5796380383310961,5
25,-2.031177500853947,-1.2301082367722895,0.010414813245248825,-0.872814909738728,1.7155327535909397,-0.2275411159740049,0.3008782978124652,-0.5433961517691315,0.42391090580432156,-0.7076738993678838,-1.194887975105691,5
26,-0.25099415378554296,0.46881472077098096,-0.6002466026614336,0.484728731895715,0.5262607647798434,-1.3619214603287513,-1.0414622664645623,0.578991701787059,0.7267678222024432,-0.2771854971642707,0.44577852295989306,6
27,-0.045588382969957965,-0.8660533172987315,0.1769588357652533,-0.19404308892150623,-0.8728827514685044,-0.2275411159740049,-0.46617345320297904,0.14250753651519174,-0.711802530688633,0.842084348565125,-0.6821796944601964,7
28,0.43369174893307466,0.5294905406832406,0.2879881841119226,1.389757826318677,0.6661751164046784,0.2262110217678937,0.14746794760937637,0.641346582540173,-0.4846598433900434,-1.0520646211307751,-1.0923463189765905,4
29,-0.93568005650416,0.893545460156799,-1.266422692741451,-0.872814909738728,-1.9921975644671832,-1.135045391457802,-1.194872616667651,-0.2316217480035615,1.1810531967996256,-0.9659669406900523,-0.8872630067183935,5
30,-0.31946274405740444,2.5014546878316803,1.0096789483652746,0.032214184684234516,2.485061687527532,0.793401193945267,2.7554439010618865,0.26721729802141975,-0.5603740724895722,0.842084348565125,-1.194887975105691,5
31,0.365223158661212,-1.4121356965090688,1.5093110159252878,-1.325329456950209,2.4151045117151146,-0.34097915040947957,-0.19770534034757353,0.20486241726830576,-0.5603740724895722,-0.44938085804571637,-0.8872630067183935,5
32,-1.2095544175916064,-0.7447016774742121,-0.10061453510142067,-1.325329456950209,-0.8728827514685044,-1.135045391457802,-1.156520029116879,-0.4810412710160175,0.12105398940619991,-0.6215762189271611,-1.194887975105691,5
33,-1.7573031397665007,-1.2907840566845492,0.6765909033252661,-1.7778440041616905,-0.31322534496916543,-0.34097915040947957,2.065097325147987,-0.7304607940285428,-0.030374468792860924,-0.44938085804571637,-1.194887975105691,5
34,0.43369174893307466,0.8328696402445392,0.06592948741858365,-1.0990721833444688,-0.31322534496916543,-1.2484834258932767,-0.7346415660583845,0.32957217877453376,-1.3175163634848763,0.9281820290058479,-1.194887975105691,5
35,-1.0726172370478835,-0.016591838527096114,-1.1553933443947815,0.032214184684234516,-0.6630112240312519,-0.7947312881513782,-1.0414622664645623,-0.6057510325222455,0.5753393640033824,-0.018892455842102234,-0.989804662847492,6
36,-1.0726172370478835,-0.13794347835161555,-1.1553933443947815,-0.19404308892150623,-0.7329683998436693,-1.0216073570223274,-1.0798148540153345,-0.6681059132753595,0.49962513490385363,0.06720522459862059,-0.989804662847492,6
37,0.29675456838935055,-0.8660533172987315,0.6210762291519313,1.8422723735301585,0.176474885717757,1.7009054694290642,2.9472068388157475,0.26721729802141975,-0.9389452179872225,-0.6215762189271611,-0.989804662847492,5
38,-0.38793133432926646,-0.07726765843935583,-0.5447319284880989,1.389757826318677,2.205232984277862,2.0412195727354883,1.1829878114802261,-0.6681059132753595,-1.1660879052858155,-0.018892455842102234,-0.16947141381470185,6
39,1.3922520127391376,-0.623350037649693,1.7868843867919613,2.7473014679531205,-0.5930540482188343,-1.2484834258932767,-1.2332252042184233,0.32957217877453376,-2.1503728835797093,-0.018892455842102234,-0.7847213505892949,5
40,-0.25099415378554296,0.40813890085872123,-0.37818790596809465,0.25847145828997425,-0.17331099334433045,0.2262110217678937,0.4542886480155541,0.578991701787059,0.8024820513019753,-0.3632831776049935,-0.37455472607289897,5
41,-0.5933371051448515,-0.8053774973864718,0.34350285828525745,0.484728731895715,-0.31322534496916543,-0.6812932537159035,0.14746794760937637,-0.2316217480035615,0.6510535931029144,-0.7937715798086067,-0.989804662847492,6
42,0.43369174893307466,-0.7447016774742121,0.8431349258452705,0.032214184684234516,0.036560534092922016,0.453087090638843,0.3775834729140096,0.890766105552629,0.878196280401504,0.06720522459862059,-1.194887975105691,5
43,-0.31946274405740444,1.0148970999813178,1.3427669934052833,-0.872814909738728,2.5550188633399493,0.5665251250743176,2.678738725960342,0.14250753651519174,-0.8632309888876938,0.6698889876836793,-1.0923463189765905,5
44,-0.45639992460112794,-0.016591838527096114,-0.4892172543147641,-0.6465576361329878,0.4563035889674269,-0.34097915040947957,-0.274410515449118,0.14250753651519174,0.42391090580432156,-0.10499013628282505,-0.8872630067183935,7
45,-0.7987428759604365,1.2879382895864866,-1.0998786702214467,-0.420300362527247,0.176474885717757,-0.2275411159740049,0.4542886480155541,0.01779777500896374,0.49962513490385363,-0.5354785384864391,-0.5796380383310961,5
46,-0.45639992460112794,-0.016591838527096114,-0.766790625181438,-1.5515867305559496,0.036560534092922016,-0.4544171848449542,-0.12100016524602912,0.14250753651519174,0.7267678222024432,-0.44938085804571637,-0.7847213505892949,5
47,-1.0726172370478835,1.1059108298497073,-0.988849321874777,-1.325329456950209,-0.17331099334433045,-1.0216073570223274,-1.0414622664645623,-0.2316217480035615,0.878196280401504,-0.44938085804571637,0.34323686683079274,5
48,0.7760347002923832,-1.2301082367722895,1.7868843867919613,-0.420300362527247,-0.31322534496916543,1.36059136612264,0.8761671110740484,0.20486241726830576,-0.33323138519098255,1.358670431209462,0.34323686683079274,5
49,-0.11405697324181943,1.1059108298497073,-1.0998786702214467,-0.6465576361329878,-0.31322534496916543,-0.7947312881513782,-0.8880519162614734,-0.2316217480035615,0.12105398940619991,2.736233318261025,0.13815355457259562,6
50,-0.31946274405740444,0.6508421805077601,-0.9333346477014423,-0.6465576361329878,-0.17331099334433045,-0.0006650471030556019,-0.5812312158552957,0.08015265576207775,-0.030374468792860924,-0.7937715798086067,-0.8872630067183935,6
51,-0.31946274405740444,0.893545460156799,-0.10061453510142067,-0.19404308892150623,0.6661751164046784,0.2262110217678937,2.065097325147987,-0.2316217480035615,-0.030374468792860924,-1.3103576624529436,-0.8872630067183935,5
52,-0.31946274405740444,1.0148970999813178,-0.1561292092747555,-0.6465576361329878,0.38634641315500945,0.3396490562033683,1.9883921500464425,-0.2939766287566755,-0.10608869789238966,-1.3103576624529436,-0.8872630067183935,5
53,0.09134879757376617,0.9238833701129289,0.06592948741858365,-0.19404308892150623,0.38634641315500945,-0.4544171848449542,0.032410184957059725,0.641346582540173,-0.10608869789238966,-0.8798692602493295,-1.194887975105691,4
54,1.049909061379829,-1.2301082367722895,1.6203403642719574,0.7109860055014557,1.0859181712791832,1.474029400558115,1.5665136869879481,1.140185628565085,-0.33323138519098255,1.6169634725316295,-0.7847213505892949,5
55,0.43369174893307466,-0.6840258575619527,2.175487106005305,0.032214184684234516,1.0159609954667659,-0.6812932537159035,-0.005942402593712484,1.2648953900713822,1.6353385713968083,0.23940058548006624,0.13815355457259562,5
56,0.43369174893307466,-0.6840258575619527,2.175487106005305,0.032214184684234516,1.0159609954667659,-0.6812932537159035,-0.005942402593712484,1.2648953900713822,1.6353385713968083,0.23940058548006624,0.13815355457259562,5
57,-0.93568005650416,1.5913173891477852,-1.3774520410881206,0.484728731895715,1.7854899294033573,-0.11410308153853024,-0.46617345320297904,0.01779777500896374,1.4839101131977472,-0.7076738993678838,0.34323686683079274,6
58,-1.0041486467760214,1.378952019454876,-0.7112759510081033,-0.420300362527247,0.5262607647798434,-0.34097915040947957,1.4514559243356315,-0.4810412710160175,0.42391090580432156,-0.9659669406900523,-0.2720130699438004,5
59,-1.34649159813533,-0.44132257791291385,-0.267158557621425,-1.325329456950209,-0.6630112240312519,-1.3619214603287513,-1.0414622664645623,-0.4810412710160175,0.6510535931029144,-0.6215762189271611,-1.194887975105691,5
60,-0.5248685148729894,-0.13794347835161555,1.2317376450586137,-0.420300362527247,0.5262607647798434,0.6799631595097922,1.1829878114802261,0.26721729802141975,0.27248244760526075,-0.5354785384864391,-1.2974296312347895,5
61,-1.2780230078634685,-1.3514598765968089,1.2872523192319485,-0.872814909738728,-0.6630112240312519,0.3396490562033683,0.7227567608709595,-0.4186863902629035,0.878196280401504,1.2725727507687392,-0.06692975768560148,6
62,-0.867211466232298,0.16543562120968305,-0.5447319284880989,0.032214184684234516,-0.17331099334433045,0.453087090638843,-0.08264757769525691,-0.2939766287566755,0.6510535931029144,-0.3632831776049935,-0.2720130699438004,5
63,-0.31946274405740444,-0.19861929826387528,0.06592948741858365,-0.6465576361329878,-1.1527114547181743,-0.6812932537159035,-0.42782086565220684,0.01779777500896374,0.49962513490385363,0.06720522459862059,-0.7847213505892949,5
64,-0.7987428759604365,0.5901663605955004,-0.9333346477014423,-0.872814909738728,-0.17331099334433045,-0.7947312881513782,-0.6962889785076123,0.766056344046401,1.1810531967996256,-0.8798692602493295,-1.399971287363888,5
65,-0.31946274405740444,-0.19861929826387528,0.06592948741858365,-0.6465576361329878,-1.1527114547181743,-0.6812932537159035,-0.42782086565220684,0.01779777500896374,0.49962513490385363,0.06720522459862059,-0.7847213505892949,5
66,-0.93568005650416,1.5306415692355253,-1.3774520410881206,1.8422723735301585,1.6455755777785221,-0.7947312881513782,-0.7346415660583845,-0.04455710574415026,0.9539105095010362,-0.6215762189271611,0.34323686683079274,5
67,-0.7987428759604365,-0.13794347835161555,0.010414813245248825,-0.420300362527247,-0.5930540482188343,-1.3619214603287513,-0.7729941536091567,-0.1692668672504475,-0.5603740724895722,-0.018892455842102234,-1.194887975105691,5
68,-0.38793133432926646,2.289089318138771,-1.044363996048112,0.7109860055014557,0.036560534092922016,-1.135045391457802,-1.2332252042184233,0.08015265576207775,0.49962513490385363,-0.6215762189271611,-0.5796380383310961,5
69,-0.045588382969957965,0.1350977112535532,-0.37818790596809465,-0.6465576361329878,0.1065177099053395,-0.2275411159740049,-0.274410515449118,0.3919270595276478,-0.18180292699192174,-0.3632831776049935,-1.399971287363888,6
70,0.09134879757376617,0.5294905406832406,0.2879881841119226,-0.19404308892150623,0.38634641315500945,-0.4544171848449542,0.3008782978124652,0.3919270595276478,0.5753393640033824,-0.19108781672354788,-0.16947141381470185,6
71,-0.25099415378554296,-0.13794347835161555,0.2879881841119226,-0.6465576361329878,-0.24326816915674793,-0.7947312881513782,-0.7729941536091567,-0.4186863902629035,-0.10608869789238966,-0.6215762189271611,0.03561189844349707,6
72,-0.045588382969957965,0.1350977112535532,-0.37818790596809465,-0.6465576361329878,0.1065177099053395,-0.2275411159740049,-0.274410515449118,0.3919270595276478,-0.18180292699192174,-0.3632831776049935,-1.399971287363888,6
73,-0.045588382969957965,0.31712517099033166,-0.1561292092747555,-0.19404308892150623,-0.10335381753191296,-0.34097915040947957,0.8761671110740484,0.08015265576207775,-0.2575171560914505,-1.0520646211307751,-1.194887975105691,5
74,-0.661805695416713,-0.19861929826387528,-0.045099860928085996,0.032214184684234516,-0.5930540482188343,-1.135045391457802,-0.23605792789834576,-0.35633150950978953,0.04533976030667117,-1.3103576624529436,-0.989804662847492,5
75,-0.045588382969957965,0.31712517099033166,-0.1561292092747555,-0.19404308892150623,-0.10335381753191296,-0.34097915040947957,0.8761671110740484,0.08015265576207775,-0.2575171560914505,-1.0520646211307751,-1.194887975105691,5
76,-1.34649159813533,0.6508421805077601,0.34350285828525745,-1.0990721833444688,0.6661751164046784,-0.0006650471030556019,0.8378145235232761,0.20486241726830576,1.0296247386005648,1.358670431209462,-1.0923463189765905,5
77,-0.11405697324181943,-1.1694324168600299,1.5648256900986226,0.7109860055014557,0.8760466438419309,0.3396490562033683,1.4514559243356315,0.641346582540173,0.3481966767047928,1.4447681116501847,-0.7847213505892949,6
78,-0.25099415378554296,0.22611144112194276,-0.3226732317947598,-0.872814909738728,1.7854899294033573,-0.34097915040947957,0.18582053516014857,-0.1069119864973335,-1.0146594470867547,2.5640379573795804,-0.8872630067183935,5
79,0.15981738784562763,0.5901663605955004,-0.8778199735281076,0.032214184684234516,0.38634641315500945,-0.4544171848449542,2.5253283757572533,-0.1069119864973335,-1.3175163634848763,0.23940058548006624,-0.5796380383310961,5
80,0.15981738784562763,0.46881472077098096,-0.8223052993547727,0.032214184684234516,0.4563035889674269,-0.11410308153853024,2.64038613840957,-0.1069119864973335,-1.3175163634848763,0.23940058548006624,-0.5796380383310961,5
81,1.3237834224672762,-1.2907840566845492,1.0651936225386096,0.25847145828997425,0.1065177099053395,0.793401193945267,0.14746794760937637,1.3896051515776102,-0.030374468792860924,0.32549826592078906,-0.6821796944601964,6
82,-0.25099415378554296,0.22611144112194276,-0.3226732317947598,-0.872814909738728,1.7854899294033573,-0.34097915040947957,0.18582053516014857,-0.1069119864973335,-1.0146594470867547,2.5640379573795804,-0.8872630067183935,5
83,0.8445032905642447,-0.7447016774742121,0.34350285828525745,0.032214184684234516,0.8060894680295134,-0.2275411159740049,0.7611093484217317,0.01779777500896374,-1.9232301962811196,-0.018892455842102234,0.13815355457259562,6
84,0.09134879757376617,0.10475980129742332,0.1769588357652533,-0.6465576361329878,-0.10335381753191296,-0.4544171848449542,-0.08264757769525691,0.766056344046401,0.49962513490385363,-0.19108781672354788,-0.37455472607289897,6
85,-0.25099415378554296,0.22611144112194276,-0.7112759510081033,-0.420300362527247,0.24643206153016767,-0.9081693225868528,-0.5428786283045235,0.26721729802141975,0.3481966767047928,-1.138162301571498,-0.989804662847492,6
86,0.43369174893307466,0.16543562120968305,-1.1553933443947815,0.032214184684234516,2.8348475665896187,-0.11410308153853024,0.5309938231170985,-0.2316217480035615,-0.8632309888876938,-0.2771854971642707,0.5483201790889917,6
87,-0.7987428759604365,1.0148970999813178,-0.9333346477014423,-0.872814909738728,1.295789698716429,0.793401193945267,1.7966292122925815,-0.4186863902629035,0.12105398940619991,-0.7937715798086067,-1.194887975105691,6
88,0.43369174893307466,0.16543562120968305,-1.1553933443947815,0.032214184684234516,2.8348475665896187,-0.11410308153853024,0.5309938231170985,-0.2316217480035615,-0.8632309888876938,-0.2771854971642707,0.5483201790889917,6
89,-0.5933371051448515,1.0452350099374477,-1.3774520410881206,0.7109860055014557,-0.24326816915674793,-1.3619214603287513,-1.1181674415661067,0.890766105552629,1.2567674258991577,-0.9659669406900523,-1.194887975105691,5
90,-0.11405697324181943,1.1362487398058372,-1.3774520410881206,0.9372432791071965,0.1065177099053395,-0.4544171848449542,-0.3127631029998902,0.641346582540173,0.878196280401504,-0.8798692602493295,-0.8872630067183935,5
91,-0.25099415378554296,-0.13794347835161555,-0.4337025801414293,-1.325329456950209,0.24643206153016767,0.6799631595097922,2.29521285045262,-0.35633150950978953,0.49962513490385363,-1.3103576624529436,-0.8872630067183935,5
92,-0.11405697324181943,0.40813890085872123,-0.4892172543147641,-0.872814909738728,-0.9428399272809218,-1.3619214603287513,-1.00310967891379,-0.2316217480035615,0.7267678222024432,2.477940276938858,0.13815355457259562,7
93,-1.414960188407192,-0.8660533172987315,-0.5447319284880989,-0.872814909738728,-0.4531396965940004,-1.0216073570223274,-0.8880519162614734,-0.6681059132753595,0.7267678222024432,-0.5354785384864391,-0.989804662847492,5
94,-1.7573031397665007,-0.13794347835161555,-0.8778199735281076,0.25847145828997425,-2.0621547402796008,0.2262110217678937,2.1801550878003035,-1.7904937668315501,2.31676663329258,-0.018892455842102234,2.7016949578000684,5
95,-1.7573031397665007,-0.13794347835161555,-0.8778199735281076,0.25847145828997425,-2.0621547402796008,0.2262110217678937,2.1801550878003035,-1.7904937668315501,2.31676663329258,-0.018892455842102234,2.7016949578000684,5
96,-1.0726172370478835,-0.13794347835161555,-1.3219373669147856,-1.5515867305559496,-1.2926258063430092,0.2262110217678937,-0.6195838034060679,-0.8551705555347707,0.5753393640033824,-0.44938085804571637,-0.5796380383310961,6
97,0.15981738784562763,1.3486141094987463,-0.766790625181438,-0.6465576361329878,0.8060894680295134,0.11277298733241904,0.7994619359725039,-0.04455710574415026,-1.0146594470867547,1.6169634725316295,-0.7847213505892949,5
98,0.09134879757376617,1.166586649761967,-0.5447319284880989,-0.872814909738728,0.7361322922170959,-0.5678552192804288,0.3775834729140096,0.14250753651519174,-0.711802530688633,1.1864750703280162,-0.8872630067183935,5
99,-0.661805695416713,-0.6536879476058228,0.6210762291519313,-0.420300362527247,0.176474885717757,-0.2275411159740049,0.10911536005860416,0.3919270595276478,1.1810531967996256,0.06720522459862059,-1.194887975105691,5
100,-0.25099415378554296,0.22611144112194276,-0.3226732317947598,-0.19404308892150623,0.176474885717757,-0.0006650471030556019,2.4102706131049367,-0.2316217480035615,0.04533976030667117,-0.7937715798086067,-0.8872630067183935,5
101,-0.25099415378554296,0.22611144112194276,-0.3226732317947598,-0.420300362527247,0.176474885717757,0.2262110217678937,2.5253283757572533,-0.2316217480035615,-0.030374468792860924,-0.7937715798086067,-0.8872630067183935,5
102,0.15981738784562763,1.3486141094987463,-0.766790625181438,-0.6465576361329878,0.8060894680295134,0.11277298733241904,0.7994619359725039,-0.04455710574415026,-1.0146594470867547,1.6169634725316295,-0.7847213505892949,5
103,0.09134879757376617,1.166586649761967,-0.5447319284880989,-0.872814909738728,0.7361322922170959,-0.5678552192804288,0.3775834729140096,0.14250753651519174,-0.711802530688633,1.1864750703280162,-0.8872630067183935,5
104,-1.2780230078634685,-0.8053774973864718,-0.9333346477014423,-1.0990721833444688,-0.8728827514685044,-1.3619214603287513,-0.8496993287107012,-0.7304607940285428,0.12105398940619991,-0.44938085804571637,-0.989804662847492,5
105,-1.620365959222777,0.9542212800690587,-1.266422692741451,-0.872814909738728,0.596217940592261,0.6799631595097922,1.9883921500464425,-1.354009601559752,1.6353385713968083,-0.9659669406900523,-0.37455472607289897,5
106,-0.867211466232298,-0.19861929826387528,-0.8223052993547727,0.25847145828997425,-0.31322534496916543,-0.34097915040947957,-0.46617345320297904,-0.4186863902629035,0.7267678222024432,-0.44938085804571637,-0.16947141381470185,6
107,0.02288020730190349,-0.7447016774742121,1.0651936225386096,1.389757826318677,0.7361322922170959,-0.4544171848449542,0.032410184957059725,0.578991701787059,1.559624342297276,-0.19108781672354788,0.13815355457259562,6
108,-0.5933371051448515,-1.1694324168600299,1.2317376450586137,-0.19404308892150623,-0.10335381753191296,-1.135045391457802,-1.194872616667651,-0.4810412710160175,0.04533976030667117,-0.8798692602493295,-0.06692975768560148,6
109,-0.45639992460112794,0.46881472077098096,-1.2109080185681163,-0.872814909738728,1.1558753470916008,1.1337152972516908,2.1801550878003035,-0.9798803170409988,0.196768218505732,-0.7937715798086067,-0.2720130699438004,5
110,-0.45639992460112794,0.46881472077098096,-1.2109080185681163,-0.872814909738728,1.1558753470916008,1.1337152972516908,2.1801550878003035,-0.9798803170409988,0.196768218505732,-0.7937715798086067,-0.2720130699438004,5
111,-0.730274285688575,0.9542212800690587,-1.3774520410881206,0.032214184684234516,-0.3831825207815829,-0.34097915040947957,-0.7729941536091567,0.20486241726830576,1.1810531967996256,-1.138162301571498,-1.0923463189765905,5
112,-0.93568005650416,0.46881472077098096,-0.37818790596809465,-0.6465576361329878,0.036560534092922016,0.3396490562033683,1.681571449640265,0.14250753651519174,2.0139097168944584,-0.5354785384864391,-1.0923463189765905,6
113,-0.38793133432926646,2.592468417700069,-1.2109080185681163,-0.420300362527247,0.8060894680295134,-0.9081693225868528,-0.8496993287107012,-0.4186863902629035,-0.9389452179872225,-0.6215762189271611,-0.7847213505892949,5
114,-0.25099415378554296,0.044083981385163604,-1.1553933443947815,-1.0990721833444688,-0.17331099334433045,0.2262110217678937,-0.42782086565220684,-0.1069119864973335,0.04533976030667117,-0.6215762189271611,-0.37455472607289897,6
115,-0.25099415378554296,0.6508421805077601,1.2872523192319485,-1.0990721833444688,1.5056612261536881,-0.11410308153853024,2.065097325147987,-0.2939766287566755,-1.0146594470867547,-0.10499013628282505,-0.8872630067183935,5
116,-0.93568005650416,0.7115180004200199,-0.8223052993547727,-0.19404308892150623,0.4563035889674269,0.3396490562033683,2.256860262901848,-0.6057510325222455,0.12105398940619991,-0.9659669406900523,-0.16947141381470185,5
117,-0.5933371051448515,0.16543562120968305,-1.2109080185681163,-1.325329456950209,-0.4531396965940004,0.2262110217678937,-0.005942402593712484,-0.6057510325222455,0.3481966767047928,-1.3103576624529436,-1.399971287363888,4
118,-0.93568005650416,0.6508421805077601,-0.988849321874777,-0.19404308892150623,0.7361322922170959,-0.4544171848449542,0.07076277250783194,-0.7928156747816568,1.1053389677000969,-0.7076738993678838,0.03561189844349707,6
119,-0.18252556351368088,2.1980755882703815,-1.2109080185681163,-0.872814909738728,-1.432540157967851,-1.2484834258932767,-1.3099303793199677,0.3919270595276478,0.27248244760526075,-2.6018228690637843,-1.2974296312347895,4
120,-0.11405697324181943,-0.623350037649693,-0.4337025801414293,-0.420300362527247,-0.3831825207815829,-1.0216073570223274,-0.9264045038122456,0.3919270595276478,-0.2575171560914505,-0.19108781672354788,-1.194887975105691,6
121,-0.11405697324181943,-0.623350037649693,-0.4337025801414293,-0.420300362527247,-0.3831825207815829,-1.0216073570223274,-0.9264045038122456,0.3919270595276478,-0.2575171560914505,-0.19108781672354788,-1.194887975105691,6
122,-0.5248685148729894,0.5901663605955004,-1.0998786702214467,-0.6465576361329878,-0.7329683998436693,1.0202772628162162,-0.005942402593712484,-0.2939766287566755,0.7267678222024432,-0.5354785384864391,1.1635701158635847,6
123,-0.5933371051448515,-0.8660533172987315,-0.21164388344809032,-0.420300362527247,0.1065177099053395,-0.9081693225868528,-0.274410515449118,-0.2939766287566755,0.04533976030667117,-1.3964553428936664,-0.8872630067183935,5
124,-0.867211466232298,-0.13794347835161555,-1.1553933443947815,-1.5515867305559496,0.4563035889674269,0.453087090638843,0.262525710261693,-0.4810412710160175,0.196768218505732,1.2725727507687392,-0.8872630067183935,5
125,-0.5933371051448515,-0.8660533172987315,-0.21164388344809032,-0.420300362527247,0.1065177099053395,-0.9081693225868528,-0.274410515449118,-0.2939766287566755,0.04533976030667117,-1.3964553428936664,-0.8872630067183935,5
126,-0.45639992460112794,-0.016591838527096114,0.9541642741919398,0.25847145828997425,0.596217940592261,-0.7947312881513782,-0.15935275279680133,0.3919270595276478,1.93819548779493,-0.19108781672354788,0.13815355457259562,6
127,-0.7987428759604365,1.7126690289723046,-1.3774520410881206,0.7109860055014557,-0.7329683998436693,-0.9081693225868528,-0.8496993287107012,0.20486241726830576,1.1810531967996256,-0.6215762189271611,-0.7847213505892949,5
